Date,Open,High,Low,Close,Volume,MA200W,rising,from_above,evt_5pct,evt_4pct,evt_3pct,evt_2pct,evt_1pct,evt_touch,setup_start
1994-03-18,14.0,15.125,13.75,14.875,23469800,7.59,True,True,False,False,False,False,False,False,False
1994-03-25,14.875,15.875,14.6875,14.8125,16322600,7.6371875,True,True,False,False,False,False,False,False,False
1994-04-01,14.8125,15.75,13.875,15.625,18657800,7.6890625,True,True,False,False,False,False,False,False,False
1994-04-08,15.3125,15.875,13.8125,14.0,19767000,7.735,True,True,False,False,False,False,False,False,False
1994-04-15,13.875,14.0,11.9375,12.0,12394400,7.7715625,True,True,False,False,False,False,False,False,False
1994-04-22,12.1875,13.0625,11.375,12.75,11455600,7.8128125,True,True,False,False,False,False,False,False,False
1994-04-29,12.6875,13.6875,12.6875,13.1875,6680200,7.855,True,True,False,False,False,False,False,False,False
1994-05-06,13.1875,13.625,12.1875,12.25,8360600,7.8921875,True,True,False,False,False,False,False,False,False
1994-05-13,12.125,12.6875,11.3125,11.875,9206400,7.9275,True,True,False,False,False,False,False,False,False
1994-05-20,11.9375,13.0625,11.4375,12.5625,6294800,7.9721875,True,True,False,False,False,False,False,False,False
1994-05-27,12.75,13.5625,12.6875,13.125,7519600,8.02,True,True,False,False,False,False,False,False,False
1994-06-03,12.9375,14.8125,12.875,14.125,9671800,8.0753125,True,True,False,False,False,False,False,False,False
1994-06-10,14.25,14.375,12.875,13.4375,7480400,8.12875,True,True,False,False,False,False,False,False,False
1994-06-17,13.4375,13.6875,12.8125,13.0,5704400,8.179375,True,True,False,False,False,False,False,False,False
1994-06-24,12.8125,13.0,11.875,12.1875,6405400,8.2265625,True,True,False,False,False,False,False,False,False
1994-07-01,12.0,13.4375,12.0,13.0,10593400,8.278125,True,True,False,False,False,False,False,False,False
1994-07-08,13.0,13.6875,12.4375,13.375,5087200,8.329375,True,True,False,False,False,False,False,False,False
1994-07-15,13.5,13.5,12.5,12.6875,6932000,8.3784375,True,True,False,False,False,False,False,False,False
1994-07-22,12.625,13.0625,12.1875,12.9375,6822800,8.429375,True,True,False,False,False,False,False,False,False
1994-07-29,12.9375,13.5,12.625,13.5,4385800,8.4840625,True,True,False,False,False,False,False,False,False
1994-08-05,13.4375,13.6875,13.0,13.3125,3508800,8.538125,True,True,False,False,False,False,False,False,False
1994-08-12,13.25,14.3125,13.125,14.1875,6623000,8.5990625,True,True,False,False,False,False,False,False,False
1994-08-19,14.1875,14.5,13.9375,14.375,4286600,8.6609375,True,True,False,False,False,False,False,False,False
1994-08-26,14.25,14.8125,14.1875,14.6875,7192800,8.7240625,True,True,False,False,False,False,False,False,False
1994-09-02,14.6875,14.9375,13.6875,14.0625,9725600,8.785,True,True,False,False,False,False,False,False,False
1994-09-09,14.0625,14.1875,13.6875,13.9375,3824800,8.845,True,True,False,False,False,False,False,False,False
1994-09-16,13.875,15.0,13.6875,15.0,7748600,8.909375,True,True,False,False,False,False,False,False,False
1994-09-23,15.0625,15.5,14.25,15.0,9181000,8.974375,True,True,False,False,False,False,False,False,False
1994-09-30,14.9375,15.25,14.5,14.875,6120800,9.0378125,True,True,False,False,False,False,False,False,False
1994-10-07,15.125,15.1875,12.0625,12.3125,28212000,9.0878125,True,True,False,False,False,False,False,False,False
1994-10-14,12.5,12.75,11.125,11.375,26053600,9.1325,True,True,False,False,False,False,False,False,False
1994-10-21,11.4375,12.0,11.3125,11.875,12707600,9.1784375,True,True,False,False,False,False,False,False,False
1994-10-28,12.1875,13.375,12.0,13.1875,14094400,9.2325,True,True,False,False,False,False,False,False,False
1994-11-04,13.125,13.375,12.75,13.0,9438200,9.2846875,True,True,False,False,False,False,False,False,False
1994-11-11,13.0,13.125,12.0625,12.25,6173400,9.3334375,True,True,False,False,False,False,False,False,False
1994-11-18,12.1875,12.625,12.0625,12.625,7639000,9.3825,True,True,False,False,False,False,False,False,False
1994-11-25,12.75,13.0625,12.125,12.625,7603600,9.4275,True,True,False,False,False,False,False,False,False
1994-12-02,12.75,12.9375,12.375,12.5,6423400,9.47125,True,True,False,False,False,False,False,False,False
1994-12-09,12.5,12.5625,11.5625,11.875,6333600,9.5109375,True,True,False,False,False,False,False,False,False
1994-12-16,11.8125,12.125,11.1875,11.5625,8692000,9.5490625,True,True,False,False,False,False,False,False,False
1994-12-23,11.6875,11.6875,11.25,11.4375,8035400,9.586875,True,True,False,False,False,False,False,False,False
1994-12-30,11.75,12.5,11.75,12.4375,7438000,9.6290625,True,True,False,False,False,False,False,False,False
1995-01-06,12.625,13.9375,12.4375,13.9375,13912400,9.6753125,True,True,False,False,False,False,False,False,False
1995-01-13,14.375,16.0,14.0625,15.75,26654000,9.7284375,True,True,False,False,False,False,False,False,False
1995-01-20,15.6875,16.125,15.625,15.6875,15588600,9.77875,True,True,False,False,False,False,False,False,False
1995-01-27,15.25,15.625,14.75,15.125,10930000,9.828125,True,True,False,False,False,False,False,False,False
1995-02-03,15.1875,16.0,14.625,15.6875,10389800,9.878125,True,True,False,False,False,False,False,False,False
1995-02-10,15.5625,16.0625,15.1875,15.75,15034600,9.9228125,True,True,False,False,False,False,False,False,False
1995-02-17,15.8125,15.8125,15.1875,15.375,7300400,9.9659375,True,True,False,False,False,False,False,False,False
1995-02-24,15.3125,15.375,14.5,14.875,7505400,10.009375,True,True,False,False,False,False,False,False,False
1995-03-03,14.8125,15.875,14.6875,15.75,8760800,10.0578125,True,True,False,False,False,False,False,False,False
1995-03-10,15.6875,17.5,15.5625,16.9375,23603000,10.111875,True,True,False,False,False,False,False,False,False
1995-03-17,16.9375,17.8125,16.875,17.25,10439800,10.170625,True,True,False,False,False,False,False,False,False
1995-03-24,17.1875,17.9375,16.5,17.1875,11964000,10.2240625,True,True,False,False,False,False,False,False,False
1995-03-31,17.3125,17.6875,16.125,16.9375,13003800,10.275,True,True,False,False,False,False,False,False,False
